RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53330688,20251112,M,20대,대구광역시,300이상500만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53330735,20251112,M,60대,충청북도,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53330784,20251112,F,20대,대구광역시,700만원 이상,건강 관리를 위해,대인 관계-교제를 위해
53330809,20251112,F,30대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53330941,20251112,F,60대,전라북도,700만원 이상,자기 계발을 위해,스트레스 해소를 위해
53330984,20251112,M,20대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53331049,20251112,F,40대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53331173,20251112,F,30대,인천광역시,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53331680,20251112,M,30대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53331831,20251112,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53332004,20251112,F,50대,경상북도,무응답,건강 관리를 위해,대인 관계-교제를 위해
53332046,20251112,M,20대,충청북도,무응답,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53332100,20251112,F,60대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53332471,20251112,F,60대,충청남도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53332668,20251112,M,20대,부산광역시,무응답,대인 관계-교제를 위해,마음의 안정-휴식을 위해
53332799,20251112,F,30대,울산광역시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
53332854,20251112,F,30대,인천광역시,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
53333024,20251112,M,60대,전라북도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53333310,20251112,M,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53333382,20251112,M,60대,부산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53333538,20251112,M,40대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53333858,20251112,M,30대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53333881,20251112,M,30대,부산광역시,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
53333982,20251112,F,40대,전라북도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53334088,20251112,M,60대,경상남도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53334271,20251112,M,50대,서울특별시,300만원 미만,건강 관리를 위해,자기 계발을 위해
53334572,20251112,M,40대,서울특별시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53334820,20251112,M,40대,광주광역시,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53334831,20251112,F,50대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53335082,20251112,M,30대,서울특별시,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53335092,20251112,F,30대,서울특별시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해
53335124,20251112,M,40대,서울특별시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53335431,20251112,F,60대,서울특별시,무응답,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53335576,20251112,M,30대,강원도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53335761,20251112,F,30대,제주특별자치도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53335796,20251112,M,50대,세종특별자치시,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53335864,20251112,M,60대,울산광역시,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53335945,20251112,F,50대,제주특별자치도,700만원 이상,기타,없음
53335987,20251112,M,40대,대구광역시,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53336290,20251112,F,40대,전라남도,700만원 이상,남는 시간을 보내기 위해,없음
53336686,20251112,F,50대,부산광역시,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53336728,20251112,M,50대,전라북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53336741,20251112,M,50대,서울특별시,500이상700만원 미만,남는 시간을 보내기 위해,없음
53336774,20251112,F,20대,서울특별시,300이상500만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해
53336824,20251112,F,60대,경기도,700만원 이상,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
53336827,20251112,F,60대,대구광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53336860,20251112,F,20대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53336868,20251112,M,50대,전라남도,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53336893,20251112,F,30대,경기도,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53336905,20251112,M,40대,대구광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,없음
53336974,20251112,F,60대,경기도,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53337113,20251112,F,20대,서울특별시,무응답,건강 관리를 위해,자기 계발을 위해
53337250,20251112,M,60대,경기도,무응답,마음의 안정-휴식을 위해,자기 계발을 위해
53337367,20251112,F,50대,경기도,700만원 이상,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53337391,20251112,M,50대,서울특별시,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53337804,20251112,F,60대,경상북도,300만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53337819,20251112,M,30대,서울특별시,300이상500만원 미만,대인 관계-교제를 위해,건강 관리를 위해
53337821,20251112,F,20대,부산광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53338419,20251112,F,60대,충청북도,300만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53338460,20251112,F,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53338568,20251112,M,50대,경기도,700만원 이상,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53338573,20251112,F,50대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해
53338767,20251112,M,50대,대전광역시,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53338900,20251112,M,60대,대전광역시,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53338964,20251112,F,20대,울산광역시,700만원 이상,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53338971,20251112,M,50대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,없음
53338991,20251112,F,30대,경상남도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53339179,20251112,M,30대,서울특별시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53339296,20251112,M,40대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,없음
53339503,20251112,F,50대,강원도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53339508,20251112,F,50대,광주광역시,500이상700만원 미만,대인 관계-교제를 위해,건강 관리를 위해
53339576,20251112,M,50대,충청남도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53339993,20251112,F,50대,강원도,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해
53340140,20251112,F,40대,인천광역시,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53340254,20251112,F,40대,충청남도,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53340334,20251112,M,40대,경기도,300이상500만원 미만,건강 관리를 위해,스트레스 해소를 위해
53340372,20251112,F,50대,인천광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53340774,20251112,F,30대,충청북도,700만원 이상,건강 관리를 위해,자기 계발을 위해
53341106,20251112,M,50대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53341176,20251112,M,40대,서울특별시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53341189,20251112,F,60대,경기도,무응답,스트레스 해소를 위해,대인 관계-교제를 위해
53341215,20251112,F,60대,경기도,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해
53341329,20251112,M,60대,서울특별시,무응답,스트레스 해소를 위해,자기 계발을 위해
53341691,20251112,F,40대,제주특별자치도,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53341807,20251112,F,50대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53341860,20251112,M,60대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53342169,20251112,F,60대,경기도,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53342403,20251112,M,40대,서울특별시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53342452,20251112,F,50대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53342557,20251112,F,30대,전라남도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53342688,20251112,M,60대,강원도,500이상700만원 미만,건강 관리를 위해,남는 시간을 보내기 위해
53342871,20251112,F,50대,충청남도,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53343119,20251112,F,50대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53343273,20251112,F,50대,서울특별시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53343309,20251112,M,40대,경기도,700만원 이상,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53343359,20251112,F,40대,인천광역시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53343400,20251112,F,30대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53343449,20251112,M,30대,서울특별시,무응답,건강 관리를 위해,대인 관계-교제를 위해
53343510,20251112,M,60대,경상남도,무응답,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53343750,20251112,F,30대,경기도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53343787,20251112,F,40대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,없음
53343809,20251112,F,50대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53343864,20251112,M,40대,충청북도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53343877,20251112,M,30대,충청북도,무응답,스트레스 해소를 위해,자기 계발을 위해
53343930,20251112,F,20대,대전광역시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53343951,20251112,F,30대,인천광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
